theme,sub_theme,topic,geography_type,geography,geography_code,metric,metric_group,stratum,sex,age,year,month,epiweek,date,metric_value,in_reporting_delay_period
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,28,2021-07-18,33164.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-19,43401.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-20,35947.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-21,31676.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-22,27711.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-23,24586.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-24,20275.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,29,2021-07-25,19657.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-26,26541.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-27,26026.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-28,26926.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-29,25361.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-30,22109.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,7,30,2021-07-31,18450.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,30,2021-08-01,18714.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-02,26580.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-03,27062.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-04,28895.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-05,28126.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-06,24851.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-07,19957.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,31,2021-08-08,20157.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-09,28292.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-10,27610.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-11,29135.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-12,27689.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-13,24992.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-14,21337.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,32,2021-08-15,21280.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-16,30861.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-17,31095.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-18,31426.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-19,29075.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-20,25555.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-21,22605.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,33,2021-08-22,22409.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-23,30333.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-24,28211.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-25,27901.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-26,26482.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-27,24252.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-28,20137.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,34,2021-08-29,19152.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,35,2021-08-30,24973.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,8,35,2021-08-31,33565.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,35,2021-09-01,31600.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,35,2021-09-02,30636.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,35,2021-09-03,28730.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,35,2021-09-04,23409.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,35,2021-09-05,23457.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-06,33134.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-07,27938.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-08,25659.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-09,24440.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-10,21031.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-11,16956.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,36,2021-09-12,17879.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-13,25199.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-14,22641.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-15,22414.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-16,22320.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-17,22377.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-18,20927.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,37,2021-09-19,24790.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-20,32121.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-21,30547.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-22,28788.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-23,28340.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-24,25754.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-25,23388.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,38,2021-09-26,26814.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,39,2021-09-27,34595.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,39,2021-09-28,29628.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,39,2021-09-29,28689.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,9,39,2021-09-30,26807.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,39,2021-10-01,24134.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,39,2021-10-02,21873.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,39,2021-10-03,27138.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-04,36475.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-05,32269.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-06,32547.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-07,32156.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-08,29848.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-09,27180.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,40,2021-10-10,31499.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-11,43115.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-12,40892.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-13,40547.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-14,39262.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-15,36631.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-16,31638.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,41,2021-10-17,37501.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-18,49257.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-19,44630.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-20,43963.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-21,38581.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-22,34506.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-23,29748.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,42,2021-10-24,30091.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-25,39958.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-26,35276.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-27,36523.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-28,35077.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-29,33995.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-30,28243.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,10,43,2021-10-31,29564.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-01,37663.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-02,31328.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-03,29396.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-04,27378.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-05,24405.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-06,22581.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,44,2021-11-07,25447.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,45,2021-11-08,36138.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,45,2021-11-09,34679.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,45,2021-11-10,35390.0,False
infectious_disease,respiratory,COVID-19,Nation,England,E92000001,COVID-19_cases_casesByDay,cases,default,all,all,2021,11,45,2021-11-11,33700.0,False
